更新时间,#genre#
20240618-14-35-01,url
362.73ms,金鹰卡通,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN6000057BESTVSMGSMG/index.m3u8?AuthInfo=9kOOdBn7MFF/2bWjKgahUTWDyIgRkFJBAHMhA2ayG0T0ZQXwaiVktPr6ILPKXqwOw2VoxnxHvBSRSzCCC3szSwIgrD0rUpRXeaqChwLXCf0
420.45ms,CCTV4,http://222.241.154.37:9901/tsfile/live/23004_1.m3u8?key=txiptv&playlive=1&authid=0
414.63ms,湖南娱乐,http://222.241.154.37:9901/tsfile/live/23023_1.m3u8
361.14ms,宁夏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226454/index.m3u8
1121.55ms,湖北卫视,http://115.149.139.141:10001/tsfile/live/1027_1.m3u8
236.16ms,CCTV9,http://171.118.223.183:9999/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
239.45ms,北京卫视,http://171.118.223.183:9999/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
1221.85ms,北京新闻广播,https://fanmingming.com/fm?id=353
1288.68ms,经典947,https://fanmingming.com/fm?id=1316
398.29ms,重庆卫视,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226409/index.m3u8
263.30ms,江苏卫视,http://124.165.251.82:9999/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
850.22ms,凤凰中文,https://playtv-live.ifeng.com/live/06OLEGEGM4G.m3u8
195.16ms,求索生活,http://[2409:8087:5e08:24::12]:6610/000000001000/2000000004000000008/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000008&IASHttpSessionId=OTT19019320240419154124000281
157.51ms,天津卫视,http://223.159.9.13:8099/tsfile/live/0135_1.m3u8?key=txiptv&playlive=0&authid=0
154.57ms,CCTV9,http://223.159.9.13:8099/tsfile/live/0009_1.m3u8?key=txiptv&playlive=0&authid=0
178.68ms,宁夏卫视,http://175.10.228.235:8081/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0
367.79ms,世界地理,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN638077a61f4f3/1.m3u8?m3u8_level=2
282.52ms,CCTV1,http://171.118.223.183:9999/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
591.13ms,江苏卫视,https://live.goodiptv.club/api/bestv.php?id=jswshd8m/8000000
187.29ms,江西卫视,http://123.138.216.44:9902/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
2304.94ms,天龙八部,https://live.metshop.top/yy/1351814644
353.63ms,安徽卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226391/index.m3u8
2885.49ms,欢乐颂,https://live.metshop.top/yy/1382735624
330.66ms,浙江少儿,http://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
2585.68ms,止戈电影「解说」,http://live.iill.top/huya.php?id=19863777
405.37ms,CCTV13,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN6000054BESTVSMGSMG/index.m3u8?AuthInfo=9kOOdBn7MFF%2F2bWjKgahUTWDyIgRkFJBAHMhA2ayG0SuXozn3alq9%2BUx7ZLG1w9awc14iEUxQ5VsTsr5pEBsmF56tXUfsukRUpygmTCKvAI
354.37ms,CCTV7,http://36.40.237.92:9999/tsfile/live/0007_1.m3u8?key=txiptv&playlive=0&authid=0
385.65ms,CCTV10,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225677/index.m3u8
906.18ms,兰溪新闻综合,http://l.cztvcloud.com/channels/lantian/SXlanxi1/720p.m3u8?zzhed
414.20ms,CCTV8,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226008/index.m3u8
658.26ms,广东卫视,http://58.51.111.46:1111/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0
164.53ms,江西卫视,http://118.248.168.109:8088/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
935.36ms,成龙,http://zby.xjqxz.top/cldy/live.m3u8
671.25ms,快乐垂钓,https://live.goodiptv.club/api/bestv.php?id=klcd8m/8000000
771.54ms,青海卫视,http://stream.qhbtv.com/qhws/sd/live.m3u8
757.16ms,CCTV17,http://58.51.111.46:1111/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0
342.47ms,CCTV4,http://116.162.6.192/4403-txt.otvstream.otvcloud.com/otv/skcc/live/channel4/2300.m3u8
248.75ms,CCTV12,http://111.225.113.145:808/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
422.51ms,CCTV17,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225765/index.m3u8
399.18ms,海南卫视,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226465/index.m3u8
190.62ms,CCTV15,http://221.205.129.153:9999/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
188.06ms,CCTV9,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225734/index.m3u8
510.07ms,CCTV6,https://live.goodiptv.club/api/bestv.php?id=cctv6hd8m/8000000
247.77ms,華語電視3,http://38.64.72.148:80/hls/modn/list/4003/chunklist1.m3u8
802.85ms,足球频道,https://nmglive.imfc.cn/5n1r1c/182396.m3u8
376.46ms,CCTV5,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226019/index.m3u8
155.62ms,内蒙古卫视,http://175.10.228.235:8081/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&authid=0
179.41ms,安徽卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226391/index.m3u8
1948.86ms,五星体育广播,https://fanmingming.com/fm?id=845
230.40ms,浙江公共新闻,https://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8
519.02ms,浙江新闻,https://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8
263.34ms,TVBS亚洲,http://38.64.72.148:80/hls/modn/list/4005/playlist.m3u8
401.22ms,黑莓动画,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225662/index.m3u8
176.58ms,CCTV5,http://111.225.113.145:808/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
421.90ms,CCTV14,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN3949788BESTVSMGSMG/index.m3u8?AuthInfo=9kOOdBn7MFF%2F2bWjKgahUXt3TPFwzzdHCkOT9AjSv5PYKFve4MwNzRa0jPXeHjqnp7khdLaCMP6L4QpTf84Oz6DvCG1%2BJ81QvStkxO%2FoGm8
1453.04ms,北京交通广播,https://fanmingming.com/fm?id=354
239.28ms,东南卫视,http://124.165.251.82:9999/tsfile/live/0129_1.m3u8?key=txiptv&playlive=1&authid=0
410.87ms,美·红牛运动,http://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master_1660.m3u8
1152.63ms,兵团卫视,https://liveout.btzx.com.cn/62ds9e/yil08g.m3u8
325.05ms,春晚18,https://txmov2.a.kwimgs.com/bs3/video-hls/5212635188105848764_hlshd15.m3u8
1479.58ms,「斗鱼」王者荣耀_𝟚,http://live.iill.top/douyu.php?id=1984839
181.53ms,CCTV10,http://123.138.216.44:9902/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
53.52ms,春晚08,https://txmov2.a.kwimgs.com/bs3/video-hls/5210946337266019890_hlshd15.m3u8
545.97ms,河北卫视,http://222.241.154.37:9901/tsfile/live/23047_1.m3u8?key=txiptv&playlive=1&authid=0
1167.07ms,顺义电台,https://fanmingming.com/fm?id=2432
166.96ms,河北卫视,http://223.159.9.13:8099/tsfile/live/0117_1.m3u8?key=txiptv&playlive=0&authid=0
192.99ms,CCTV16,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226100/index.m3u8
166.49ms,东方卫视,http://175.10.228.235:8081/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
888.28ms,中国交通广播,https://fanmingming.com/fm?id=750
1199.72ms,青海卫视,http://111.225.113.145:808/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0
672.77ms,青海卫视,http://stream.qhbtv.com/qhws/sd/live.m3u8?_upt=e2bbe63d1714196546
478.33ms,重庆卫视,http://175.10.228.235:8081/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
1873.05ms,红楼梦,https://live.metshop.top/yy/1382745084
3751.83ms,解说_小川侃电影,https://live.metshop.top/huya/15870999
166.40ms,四川卫视,http://223.159.9.13:8099/tsfile/live/0123_1.m3u8?key=txiptv&playlive=0&authid=0
251.42ms,台視新聞,http://38.64.72.148/hls/modn/list/4013/chunklist1.m3u8
432.61ms,东方卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226345/index.m3u8
365.95ms,CCTV4,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226428/index.m3u8
321.24ms,CCTV12,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226568/index.m3u8
216.06ms,东南卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226341/index.m3u8
648.14ms,浙江钱江都市,http://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
171.11ms,广西卫视,http://111.225.113.145:808/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
354.14ms,CHC动作电影,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN6380763222d00/index.m3u8?AuthInfo=9kOOdBn7MFF%2F2bWjKgahUTrwI%2B%2BngB0lPRofcD8hTNSXQZMUEnZPBI3Y%2BI8ABE4PJC%2B6OvlZZw5ubC%2FbrIdxFJJY1CcAGU%2BYDDQV9oJ%2FVqQ
344.44ms,CCTV15,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN6000055BESTVSMGSMG/index.m3u8?AuthInfo=9kOOdBn7MFF%2F2bWjKgahUTWDyIgRkFJBAHMhA2ayG0Tdo%2FUL80msfbhDYvoWpNl31Dy7jHvMl%2FzVUrNxhL1ek1YEGVDZ7lCg0LtKJY4Ku%2B8
425.88ms,CCTV8,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226008/index.m3u8
176.04ms,贵州卫视,http://223.151.51.74:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
845.03ms,农林卫视,http://116.162.6.191/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221226335/index.m3u8
489.07ms,CCTV12,http://222.241.154.37:9901/tsfile/live/23012_1.m3u8?key=txiptv&playlive=1&authid=0
404.18ms,东南卫视,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226341/index.m3u8
2361.84ms,「虎牙」绝地求生_𝟙,http://live.iill.top/huya.php?id=660004
473.45ms,上海教育,https://live.goodiptv.club/api/bestv.php?id=setvhd/8000000
155.54ms,CCTV8,http://175.10.228.235:8081/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
2400.12ms,大时代,https://live.metshop.top/yy/1354930891
166.49ms,CCTV17,http://124.228.160.94:9901/tsfile/live/0019_2.m3u8?key=txiptv&playlive=1&authid=0
147.21ms,湖北卫视,http://175.10.228.235:8081/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
188.02ms,海南卫视,http://61.184.128.243:1111/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
148.51ms,CCTV10,http://175.10.228.235:8081/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
351.53ms,KCTV_광주,http://119.77.96.184:1935/chn05/chn05/chunklist_w1306745753.m3u8
341.63ms,CHC影迷电影,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN6380764b172c9/index.m3u8?AuthInfo=9kOOdBn7MFF%2F2bWjKgahUTrwI%2B%2BngB0lPRofcD8hTNS8qWmEGeaUedzcFVVumqf9cm8lJoOcrIZueLbqOJTuoPV%2FwBk6CoHYGFV14SkLW04
143.33ms,金鹰卡通,http://118.248.168.109:8088/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
181.83ms,河北卫视,http://[2409:8087:1a0b:df::4020]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226406/index.m3u8
1349.25ms,上海新闻广播,https://fanmingming.com/fm?id=849
359.30ms,CCTV8,http://61.184.128.243:1111/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
599.41ms,陕西卫视,http://58.51.111.46:1111/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0
321.96ms,江苏卫视,http://171.118.223.183:9999/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
658.36ms,海南卫视,http://58.51.111.46:1111/tsfile/live/1040_1.m3u8?key=txiptv&playlive=1&authid=0
424.20ms,安徽卫视,https://live.goodiptv.club/api/bestv.php?id=ahwshd8m/8000000
347.72ms,辽宁卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226546/index.m3u8
810.80ms,山东卫视,http://lives.jnnews.tv/video/s10001-SDTV/index.m3u8
2033.92ms,航海王「动漫」,http://live.iill.top/huya.php?id=16913382
285.60ms,浙江青田,http://l.cztvcloud.com/channels/lantian/SXqingtian1/720p.m3u8
349.77ms,快乐垂钓,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN638729b6002c4/index.m3u8?m3u8_level=2
186.91ms,湖南都市,http://223.159.9.13:8099/tsfile/live/1002_1.m3u8?key=txiptv&playlive=0&authid=0
392.28ms,湖北卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226477/index.m3u8
1159.13ms,北京卫视,http://223.151.51.74:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
262.43ms,湖南卫视,http://124.165.251.82:9999/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
165.41ms,CCTV14,http://117.27.190.42:9998/tsfile/live/23245_1.m3u8?key=txiptv&playlive=1&authid=0
413.61ms,超级体育,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225715/index.m3u8
180.63ms,河南卫视,http://[2409:8087:1a0b:df::4020]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226480/index.m3u8
193.64ms,春晚07,https://txmov2.a.kwimgs.com/bs3/video-hls/5194902262344826321_hlshd15.m3u8
417.16ms,海南卫视,https://live.goodiptv.club/api/bestv.php?id=hainanwshd8m/8000000
405.37ms,CCTV5+,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225603/index.m3u8
396.69ms,黑龙江卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226327/index.m3u8
678.74ms,诸暨新闻综合,http://l.cztvcloud.com/channels/lantian/SXzhuji3/720p.m3u8?zzhed
191.70ms,哈哈炫动,http://175.10.228.235:8081/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
394.22ms,江西卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226344/index.m3u8
253.95ms,東森美洲,http://38.64.72.148:80/hls/modn/list/2015/chunklist1.m3u8
191.61ms,厦门卫视,http://61.54.14.232:9801/tsfile/live/1046_1.m3u8
166.93ms,陕西卫视,http://223.151.51.74:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
454.71ms,湖南电视剧,http://222.241.154.37:9901/tsfile/live/23026_1.m3u8
1451.52ms,老年之声,https://fanmingming.com/fm?id=649
165.57ms,上海都市,http://[2409:8087:5e08:24::12]:6610/000000001000/2000000002000000012/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000012&IASHttpSessionId=OTT19019320240419154124000281
406.42ms,山东卫视,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226456/index.m3u8$7.9M_1080
320.10ms,重庆卫视,http://36.40.237.92:9999/tsfile/live/0132_6.m3u8?key=txiptv&playlive=0&authid=0
766.72ms,明珠台,http://grandprix2023.asuscomm.com:8892/bysid/2.m3u8
304.80ms,CCTV5+,http://124.165.251.82:9999/tsfile/live/0019_1.m3u8?key=txiptv&playlive=1&authid=0
360.77ms,青海卫视,http://stream.qhbtv.com/qhws/sd/live.m3u8?_upt=f35a89681647856030
172.18ms,湖南卫视,http://123.138.216.44:9902/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
296.76ms,CCTV5+,http://58.23.26.184:9901/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0
463.64ms,CCTV1,https://live.goodiptv.club/api/bestv.php?id=cctv1hd8m/8000000
413.03ms,浙江卫视,https://live.goodiptv.club/api/bestv.php?id=zjwshd8m/8000000
340.40ms,天津卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225740/index.m3u8
533.95ms,泰·公共三台,http://thaipbs-live.cdn.byteark.com/live/playlist_1080p/index.m3u8
400.89ms,CCTV16,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226100/index.m3u8
134.00ms,CCTV8,http://124.228.160.94:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
965.73ms,CCTV6,http://111.225.113.145:808/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
123.94ms,浙江卫视,http://223.112.219.174:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
813.37ms,澳门莲花,http://anren.live/HK/BiIOU11uLA.m3u8
155.63ms,CCTV1,http://223.159.9.13:8099/tsfile/live/0001_1.m3u8?key=txiptv&playlive=0&authid=0
758.44ms,CCTV10,http://117.27.190.42:9998/tsfile/live/23241_1.m3u8?key=txiptv&playlive=1&authid=0
222.23ms,陕西卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226457/index.m3u8
1761.82ms,电视剧•2「解说」,http://live.iill.top/huya.php?id=25018873
355.47ms,风云足球,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN638077160c04a/1.m3u8?m3u8_level=2
341.28ms,河北卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226406/index.m3u8
989.88ms,「斗鱼」QQ飞车•手游,http://live.iill.top/douyu.php?id=5040227
348.54ms,CCTV4,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226428/index.m3u8
1629.99ms,「虎牙」无畏契约,http://live.iill.top/huya.php?id=660679
330.84ms,吉林卫视,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN5000046BESTVSMGSMG/index.m3u8?AuthInfo=9kOOdBn7MFF%2F2bWjKgahUd3JM2PCgDefrKOVZLNt0QOVSARKsxkWGZw7vFUuOj2QqUR6TTs3uuC0H2mr3p6fRRazyiEPmSIyh%2BRO1%2BU3q84
2916.22ms,解说_虎妞说电影,https://live.metshop.top/huya/20343144
198.28ms,东南卫视,http://111.225.113.145:808/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0
712.43ms,「斗鱼」金铲铲之战,http://live.iill.top/douyu.php?id=9715241
1080.64ms,「虎牙」使命召唤•手游,http://live.iill.top/huya.php?id=11718629
167.19ms,CCTV6,http://124.228.160.94:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
1506.88ms,香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
369.47ms,江苏卫视,http://36.40.237.92:9999/tsfile/live/0123_2.m3u8?key=txiptv&playlive=0&authid=0
625.16ms,音乐之声,https://fanmingming.com/fm?id=641
7139.04ms,CCTV8K,http://[2409:8087:2001:20:2800:0:df6e:eb03]/wh7f454c46tw1981574683_-2118700426/ott.mobaibox.com/PLTV/3/224/3221228165/index.m3u8?icpid=3&RTS=1659435610&from=40&popid=40&hms_devid=2039&prioritypopid=40&vqe=3
2427.67ms,宰相刘罗锅,https://live.metshop.top/yy/1353892468
318.81ms,春晚01,https://txmov2.a.kwimgs.com/bs3/video-hls/5228960735897942616_hlshd15.m3u8
372.94ms,广东卫视,http://61.184.128.243:1111/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
471.94ms,河北卫视,https://live.goodiptv.club/api/bestv.php?id=hbwshd8m/8000000
183.43ms,黑龙江卫视,http://221.205.129.153:9999/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
136.51ms,北京卫视,http://218.3.138.25:1111/tsfile/live/1021_1.m3u8?key=txiptv&playlive=1&authid=0
374.07ms,天津卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226459/index.m3u8
165.05ms,深圳卫视,http://117.27.190.42:9998/tsfile/live/23274_1.m3u8?key=txiptv&playlive=1&authid=0
347.12ms,广东体育,http://116.162.6.192/4403-txt.otvstream.otvcloud.com/otv/skcc/live/channel34/2300.m3u8
180.82ms,CCTV5,http://175.10.228.235:8081/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
332.85ms,超级体育,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225715/index.m3u8
148.39ms,金鹰卡通,http://124.228.160.94:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
321.82ms,重庆卫视,http://222.241.154.37:9901/tsfile/live/23042_1.m3u8?key=txiptv&playlive=1&authid=0
254.26ms,江苏卫视,http://171.117.29.144:9999/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
200.95ms,CCTV15,http://111.225.113.145:808/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
289.60ms,CCTV9,http://124.165.251.82:9999/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
375.12ms,河北卫视,http://58.23.26.184:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
175.42ms,北京卫视,http://223.112.219.174:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
1215.99ms,笑傲江湖,https://live.metshop.top/yy/1354936128
157.16ms,CCTV5,http://118.248.168.109:8088/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
1133.11ms,哈萨克语广播,https://fanmingming.com/fm?id=655
147.70ms,CCTV14,http://223.159.9.13:8099/tsfile/live/0014_1.m3u8?key=txiptv&playlive=0&authid=0
989.15ms,Trace_Sports,https://lightning-tracesport-samsungau.amagi.tv/playlist1080p.m3u8
175.24ms,吉林卫视,http://223.159.9.13:8099/tsfile/live/0116_1.m3u8?key=txiptv&playlive=0&authid=0
1227.02ms,CCTV7,http://221.205.129.153:9999/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
520.79ms,让子弹飞,https://vip.ffzy-play7.com/20230116/11563_b9f44814/index.m3u8
814.77ms,内蒙少儿,https://livestream-bt.nmtv.cn/nmtv/2318general.m3u8?txSecret=ff5a1fd70ea228ee35b0d29895f37c56&txTime=771E8800
373.11ms,春晚92,https://txmov2.a.kwimgs.com/bs3/video-hls/5256826755663896297_hlshd15.m3u8
2134.49ms,西藏卫视,http://tv.cry33.com/xizang.php?id=0
156.74ms,CCTV12,http://124.228.160.94:9901/tsfile/live/0012_2.m3u8?key=txiptv&playlive=1&authid=0
744.19ms,半·新闻,http://live-hls-web-aja.getaj.net/AJA/02.m3u8
492.73ms,CCTV6,http://222.241.154.37:9901/tsfile/live/23006_1.m3u8?key=txiptv&playlive=1&authid=0
183.05ms,浙江卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226339/index.m3u8
167.46ms,湖南金鹰卡通,http://175.10.228.235:8081/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
419.90ms,凤凰资讯,http://116.162.6.191/1301-txt.sichuan.otvcloud.com/otv/skcc/live/channel52002/index.m3u8
221.92ms,CCTV13,http://111.225.113.145:808/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
2301.97ms,鹿鼎记,https://live.metshop.top/yy/28265277
167.32ms,四川卫视,http://175.10.228.235:8081/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
2088.49ms,西游记后传,https://live.metshop.top/yy/1353392400
1239.51ms,北京音乐广播,https://fanmingming.com/fm?id=356
387.40ms,湖南国际,http://222.241.154.37:9901/tsfile/live/23024_1.m3u8?key=txiptv&playlive=1&authid=0
190.29ms,CCTV5+,http://123.138.216.44:9902/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0
353.19ms,CCTV9,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225734/index.m3u8
384.47ms,湖北卫视,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN911989BESTVSMGSMG/index.m3u8?AuthInfo=9kOOdBn7MFF%2F2bWjKgahUTjwoxLREP8RbFWdRUM4faswoDIwMxbrlyyVy9x6ZDKnEdPk51m%2FYpbAXpN4hljdv%2Fuo7x98HZteEPqTZvSaqAE
149.30ms,陕西卫视,http://124.228.160.94:9901/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0
195.32ms,金鹰卡通,http://[2409:8087:1a0b:df::4008]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225653/index.m3u8
1032.62ms,崇明电台,https://fanmingming.com/fm?id=1319
825.17ms,年代音乐1032,https://fanmingming.com/fm?id=2398
198.13ms,CCTV2,http://123.138.216.44:9902/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
457.06ms,戏曲精选,https://live.goodiptv.club/api/bestv.php?id=xqjx8m/8000000
506.65ms,湖南爱晚,http://222.241.154.37:9901/tsfile/live/23022_1.m3u8?key=txiptv&playlive=1&authid=0
154.80ms,湖南电影,http://124.228.160.94:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
139.53ms,CCTV2,http://124.228.160.94:9901/tsfile/live/0018_1.m3u8?key=txiptv&playlive=1&authid=0
225.83ms,民视新闻,http://38.64.72.148:80/hls/modn/list/4012/chunklist1.m3u8
338.72ms,CCTV13,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226571/index.m3u8
737.24ms,文艺之声,https://fanmingming.com/fm?id=648
305.52ms,凤凰资讯,http://116.162.6.191/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221226320/index.m3u8
284.20ms,湖北卫视,http://171.117.29.144:9999/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
1721.51ms,「斗鱼」FIFA,http://live.iill.top/douyu.php?id=7692166
404.42ms,春晚97,https://txmov2.a.kwimgs.com/bs3/video-hls/5230649583590411879_hlshd15.m3u8
256.03ms,东方卫视,http://171.117.29.144:9999/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
409.28ms,CHC家庭影院,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN63807601b19dd/index.m3u8?m3u8_level=2
263.44ms,东方卫视,http://124.165.251.82:9999/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
166.72ms,江西卫视,http://175.10.228.235:8081/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
274.19ms,民視新聞,http://38.64.72.148/hls/modn/list/4012/chunklist1.m3u8
