央视,#genre#
Z频道,P2p://generationnexxxt.com:19806/70f52ed474e541f78682604ce0330bf2
Animax,P2p://generationnexxxt.com:19806/7c6f8a583fc24b298779528c07b8c66d
人间卫视,P2p://generationnexxxt.com:19806/6c97041f5da4437597c4f045b19b28c0
尼克儿童频道,P2p://generationnexxxt.com:19806/1d8cc2412f824c3c888a5d91d241910c
八大娱乐台,P2p://generationnexxxt.com:19806/5ca416b9a3564813893dc1033310b6ba
三立iNEWS,P2p://generationnexxxt.com:19806/6ec25b8c951a47cfb921435fb1968c16
龙华偶像,P2p://generationnexxxt.com:19806/a7b822eb3c86487b960d27a273d5e0b6
tvN,P2p://generationnexxxt.com:19806/45cb5d3ff4f842178bd262ac32891a0c
France24,P2p://generationnexxxt.com:19806/cff5534d052046bf8a4d8b2047aaa7c0
非凡商业台,P2p://generationnexxxt.com:19806/75d635caf96142a3807ed6c5f7e6240d
公视3台,P2p://generationnexxxt.com:19806/facf020d07f54fa8aef38a5c8b127758
大爱2台,P2p://generationnexxxt.com:19806/c549d8292cd14ac6a77bf310fba08b65
ELTV生活英语台,P2p://generationnexxxt.com:19806/1a430b38978a4a0698ede6f842b3a265
靖洋卡通Nice Bingo,P2p://generationnexxxt.com:19806/c7d3153e13894863a8d735c907971efd
靖天卡通台,P2p://generationnexxxt.com:19806/f55c325d0f8b4cac938804f090c50b5c
Nick Jr.,P2p://generationnexxxt.com:19806/0fdb4f78ab6f498f88c12ca5a34fffc2
Mezzo Live,P2p://generationnexxxt.com:19806/c87ec7818611487095699a6f5d65e9c4
CLASSICA 古典乐,P2p://generationnexxxt.com:19806/2671749a00774d36bd1afb569bd1edeb
爱尔达体育1台(备),P2p://generationnexxxt.com:19806/a45037ddc0734fe58e4ab3e053d811dc
爱尔达体育2台,P2p://generationnexxxt.com:19806/dc194c3738dd40448246b92172399ccd
TRACE Sport Stars,P2p://generationnexxxt.com:19806/771e966a825d4e7e8280601cb8cc1227
博斯高球,P2p://generationnexxxt.com:19806/10e28a2c31fe4fe8b3975961dec3503e
博斯高球二台,P2p://generationnexxxt.com:19806/65e1b654000ce227c9f3778a2b254b95
博斯网球台,P2p://generationnexxxt.com:19806/3ffce834097d40fa9036d0c469bafefd
博斯魅力网,P2p://generationnexxxt.com:19806/e8db82c6084a4ae2b114ea7c5403b7a2
博斯无限台,P2p://generationnexxxt.com:19806/0df5cdddf4b94ff09c04dfc4f11bcfcf
博斯无限二台,P2p://generationnexxxt.com:19806/6826c724c9c846d1bd63a204a39f106f
博斯运动,P2p://generationnexxxt.com:19806/1939cbb0de3449739f1dd5738bfa99e4
ELEVEN体育2台,P2p://generationnexxxt.com:19806/3efe7901f6354886b0c9fde9e22ebe44
智林体育台,P2p://generationnexxxt.com:19806/2eb49b88b20146879f4c2af756b30118
博斯运动二台,P2p://generationnexxxt.com:19806/9b8a1167e7484391ab3945d2dcb29170
HBO强档巨献,P2p://generationnexxxt.com:19806/7199aae1ab984d4fa9562d1babe7ba06
HBO原创巨献,P2p://generationnexxxt.com:19806/39c393cd52cb4a1b9b51a542f897570e
BBC Earth,P2p://generationnexxxt.com:19806/bfb6de1d865a44c7a78477c6a0eb0b4a
Discovery Asia,P2p://generationnexxxt.com:19806/6d031b7fba864255a10992d86da402ca
Discovery科学频道,P2p://generationnexxxt.com:19806/5eb5ac6d3cf243b69bce16ad8e841668
DMAX,P2p://generationnexxxt.com:19806/9fcdb313900f49c4b0236628fd939870
EVE,P2p://generationnexxxt.com:19806/958f90533a3f4857bd1ea3f6610f45e5
历史频道,P2p://generationnexxxt.com:19806/b43ae6d6c7264673901171201610d68c
罪案侦缉频道,P2p://generationnexxxt.com:19806/33eb3b21b71b469f9a9e0b780c615230
EYE TV戏剧台,P2p://generationnexxxt.com:19806/bffdd8e7cb994d9e80a697632cf0a40f
台视新闻台,P2p://generationnexxxt.com:19806/3e72f4e960264195b41106221611a5a7
寰宇新闻台湾台,P2p://generationnexxxt.com:19806/eca259193814499a8bea04411ffceb1e
台视财经台,P2p://generationnexxxt.com:19806/adf452cad7a246ca8ccc8301f8184c6e
纬来日本,P2p://generationnexxxt.com:19806/f975f456c2124eb78e6afaad3a9db300
爱尔达影剧台,P2p://generationnexxxt.com:19806/d2fc333d45044f419b16748a28ac19c5
民视(备),P2p://generationnexxxt.com:19806/710b3fa51d9746d982e51411e5a49400
三立台湾台(备),P2p://generationnexxxt.com:19806/82fb76c0b7d7487cb42604a970c4d2da
影迷数位电影台,P2p://generationnexxxt.com:19806/68111c16e7bc42d3bc27791997d39a4b
爱尔达体育1台,P2p://generationnexxxt.com:19806/db1725953e1d4256bcfab79f1873a727
爱尔达体育3台,P2p://generationnexxxt.com:19806/90ea1d1ed6654b5d863053cfceb050e0
台视(备),P2p://generationnexxxt.com:19806/4f26385653f04516a9f205e141fa77b2
爱尔达体育4台,P2p://generationnexxxt.com:19806/4c4be1e474784fdbbfb565b5046238f4
中视(备),P2p://generationnexxxt.com:19806/185127a48ab34a0dad54ab6e003ddeb3
华视(备),P2p://generationnexxxt.com:19806/f2790dcfba0d4f479db8ec97095579af
东森新闻台(备),P2p://generationnexxxt.com:19806/f848bf771436495b9ce252af20bea6e2
镜新闻,P2p://generationnexxxt.com:19806/65372d81bcb84ef4b76dd34a6f0e32bc
东森购物1台,P2p://generationnexxxt.com:19806/21dbc6f9b1e141f4bbda7573d9af70a9
东森购物2台,P2p://generationnexxxt.com:19806/50299f66ecb24fe1964c5c7818118527
TechStorm,P2p://generationnexxxt.com:19806/9e84e7f44550435a91e4d0d92cc0147f
年代新闻,P2p://generationnexxxt.com:19806/f8c807d770a8429da9d058b516902907
中天新闻台(B),P2p://147.135.39.171:9906/668829a300087a07bea90b34300003a6
纬来育乐台(B),P2p://generationnexxxt.com:19806/582d689b3362424fbf99541335e57ba2
纬来电影台(B),P2p://generationnexxxt.com:19806/c919ad41b4a9444bbc9fdf332a13724d
纬来综合台(B),P2p://generationnexxxt.com:19806/b936f6c565994dc88e2143be7af35c25
CINEMAX(B),P2p://generationnexxxt.com:19806/d559fe6e91584b87bff1eaeb0660c6ef
亚洲美食频道(B),P2p://generationnexxxt.com:19806/081793e8697647e5af4c70b9265cab70
美食星球(B),P2p://generationnexxxt.com:19806/603ff2b4a3b34834bbe7bbc04b6b8d78
EYE TV旅游台(B),P2p://generationnexxxt.com:19806/5b302f252b45400888768bf7dce6cf94
Animax(B),P2p://generationnexxxt.com:19806/4913cc8e4b7e490eaebbb4a081bf02b8
CinemaWorld(B),P2p://generationnexxxt.com:19806/023f59ea320a4c6e92921cefdbaa56fa
爱尔达体育1台(B),P2p://generationnexxxt.com:19806/49de700b9bd64f49b6b877f188eb7845
亚洲旅游台(B),P2p://generationnexxxt.com:19806/bc0c6c9782004039b1220b4faa8a3abf
TVBS欢乐台(B),P2p://generationnexxxt.com:19806/2f5899dbb41e4f798ef5d21862533392
高点综合台(B),P2p://generationnexxxt.com:19806/434410dec739471d9743acce6fa7db63
HBO Family(B),P2p://generationnexxxt.com:19806/e8c4b36eccf04b64aee2e9ef6b12a980
HBO强档巨献(B),P2p://generationnexxxt.com:19806/55d1f251a1cc4043b0b2a748bcd26242
HBO原创巨献(B),P2p://generationnexxxt.com:19806/03579c59806d4cd9b1b3100caacadede
amc电影台(B),P2p://generationnexxxt.com:19806/f3c27a21d7c94ce897675ac9dbcf304f
Discovery Asia(B),P2p://generationnexxxt.com:19806/65e9a59d000f257fe8f2360919064328
探索频道(B),P2p://generationnexxxt.com:19806/03803dbb35eb4e78a332b2b421b770c8
动物星球(B),P2p://generationnexxxt.com:19806/e2f475dd35c74f20b7dc33c3204beb23
三立iNEWS(B),P2p://generationnexxxt.com:19806/1d4ae63a90fa4f77b866e6f907a2c82c
霹雳台湾台(B),P2p://generationnexxxt.com:19806/28662f792e3745e6893da9c2f2f94575
BBC Earth(B),P2p://generationnexxxt.com:19806/14e78adfa4c44280a4ad715bab2532f0
BBC Lifestyle(B),P2p://generationnexxxt.com:19806/1d87116de5de48f5a94c45900b029545
影迷数位电影台(B),P2p://generationnexxxt.com:19806/953af90f5a014c74b239928d831a1480
爱尔达体育4台(B),P2p://generationnexxxt.com:19806/4e215dc71da5483bae1a0316a8c4673e
博斯高球(B),P2p://generationnexxxt.com:19806/a0b205fa58d04238b5a166760468f88a
博斯网球台(B),P2p://generationnexxxt.com:19806/2d4ebc7a69904ad795df8adc5906d3a4
博斯运动(B),P2p://generationnexxxt.com:19806/9ab4db0c2a6444f5bca41b8dca371a70
博斯无限台(B),P2p://generationnexxxt.com:19806/3f6a91a25f724acb9bc245c2eda7b04c
中天亚洲台(B),P2p://generationnexxxt.com:19806/1279f4aaa3ea4f958ed26b14f1ffeb7e
中天娱乐台(B),P2p://generationnexxxt.com:19806/ef92e3e69b334eaca20f0e2a26bf0f31
WARNER TV(B),P2p://generationnexxxt.com:19806/fcf665244a5740ebb61fcba5ef2f6cee
i-Fun动漫台(B),P2p://generationnexxxt.com:19806/6cb1867e9aa543d7938ecb9ac3605564
八大优频道(B),P2p://generationnexxxt.com:19806/18013a59708946259a859b90d07b8aac
民视第一台(B),P2p://generationnexxxt.com:19806/3a4000096c084c79af219586be8ed979
三立新闻台(B),P2p://generationnexxxt.com:19806/69427a93f58247d1a31f424cbadc6c4d
东森戏剧台(B),P2p://generationnexxxt.com:19806/4c925da5e039498a85b4d3fa0bfb5910
东森新闻台(B),P2p://generationnexxxt.com:19806/e9f96143b31a4e869309a60c27c66bc4
历史频道(B),P2p://generationnexxxt.com:19806/cf774dbea20b492db00ab609f1c43d47
爱尔达体育2台(B),P2p://generationnexxxt.com:19806/1ba2c7d7725f46a595dcb7df1741b5fb
爱尔达体育3台(B),P2p://generationnexxxt.com:19806/45f846eb465245d2aae9e7c34609f960
TVBS(B),P2p://generationnexxxt.com:19806/9e185dd6c7dd46edb5a7d675e4fca701
TVBS新闻台(B),P2p://generationnexxxt.com:19806/bb6082c57bae466b9e6c64ba43f2c1e1
年代新闻(B),P2p://generationnexxxt.com:19806/cd32e0feca2244288f8a878d7aacf0fc
非凡新闻台(B),P2p://generationnexxxt.com:19806/a404066e65af4566931c773a385ed1e3
港台电视31,P2p://generationnexxxt.com:19806/c7cd517a9e5b44a9b6037c90f998627f
港台电视32,P2p://generationnexxxt.com:19806/8ef4a2b7bac54aba8b17dfd2071df91f
HOY TV,P2p://generationnexxxt.com:19806/532d47eca340456a814ba21cc5e68a52
﻿翡翠台(备),P2p://147.135.39.171:9906/66430d4f000d5d62b0b20b3f5bac56f2
TVB Plus,P2p://generationnexxxt.com:19806/faf51cf453a84400be019b14939e49f6
无线新闻台(备),P2p://147.135.39.171:9906/66141a3d000c7a12f94c49ad085f4fe9
TVB娱乐新闻台,P2p://generationnexxxt.com:19806/e77d39049c07479ab0ff57800c6e5b06
无线新闻台,P2p://147.135.39.171:9906/665fe3b70003d98a2157b5c1769244d0
PopC,P2p://generationnexxxt.com:19806/3ae0f859370b4f17baec42495be6f043
ViuTVsix,P2p://generationnexxxt.com:19806/b6f920891ad9473ca6f839df7616f580
ViuTV,P2p://generationnexxxt.com:19806/956aa1340cd5439689da84cff7a5eaae
凤凰中文台,P2p://generationnexxxt.com:19806/64e1ab2a000417167359b3ca0417008f
凤凰资讯台,P2p://generationnexxxt.com:19806/3f7b6ed02526445e89ce536992d04ef5
凤凰香港台,P2p://generationnexxxt.com:19806/51ed8623722a469f8caa15a0e12a6761
TVB星河,P2p://generationnexxxt.com:19806/e94f4c244af8464fb06eff4c9da250a6
澳门-MACAU,P2p://generationnexxxt.com:19806/b08e564af8cf49e2a0fadaf4978a04cf
澳门莲花,P2p://generationnexxxt.com:19806/cd6e7bcddc7c4e6ea2e6d7b6dfa03ae8
HKC 18,P2p://generationnexxxt.com:19806/e38b0ea6a9174a92bf7f30a36d4e0fe9
戏曲台,P2p://generationnexxxt.com:19806/131a3f2bbae740fc982903c576a97920
翡翠台,P2p://147.135.39.171:9906/66430d4f000a06ccb0b20a650b4b5d65
千禧经典台,P2p://generationnexxxt.com:19806/b3069418cdff4c69bb544e4b1ff04d56
Thrill,P2p://generationnexxxt.com:19806/d20fff7aa7d64ab19d2a39da2970734a
明珠台,P2p://generationnexxxt.com:19806/066930b0d2764f05a9b8a0019efe82fe
now财经台,P2p://generationnexxxt.com:19806/f0dd1f92af2845c2abd2ff29aff2b8ca
美亚电影台(粤语),P2p://generationnexxxt.com:19806/81ea49b841454e1c901ac507f231a581
18台,P2p://generationnexxxt.com:19806/2cd619b81446414fb605daa1e86bebd6
HOY资讯台,P2p://generationnexxxt.com:19806/f40dc92cdc224868b83be4156ec315dc
Hands Up,P2p://generationnexxxt.com:19806/7c21e515d5264c9fa21035456fd5024a
粤语片台,P2p://generationnexxxt.com:19806/3d6644cc478648c2952a8c69cb9fccf5
亚洲剧台,P2p://generationnexxxt.com:19806/08cc25f383fd45e8b063efb2b2708dbc
功夫台,P2p://generationnexxxt.com:19806/85398bbb5112406b95c5780d36d3a173
now新闻台,P2p://generationnexxxt.com:19806/86a69c6de155405ba916819e2634aa74
香港国际财经台,P2p://generationnexxxt.com:19806/bddf0c6b88474142a2cab7219a93af54
黄金翡翠台,P2p://generationnexxxt.com:19806/1444d681fb1b44d4a20ff001c2bb2f7c
PopC(B),P2p://generationnexxxt.com:19806/63cdb28090d949ed824376fab51fdd12
翡翠台(B),P2p://generationnexxxt.com:19806/2c1ef45c2c174f5c8df4d049e1cbccfd
无线新闻台(B),P2p://generationnexxxt.com:19806/132be793de424970abd09ef9fe09db07
now财经台(B),P2p://generationnexxxt.com:19806/415e15f33f8b4b5b95a400a406abd534
TVB娱乐新闻台(B),P2p://generationnexxxt.com:19806/05e767dba8fa48e9ba386ed231c94318
明珠台(B),P2p://generationnexxxt.com:19806/6ea5ab8d22f04024b3fac9bfb2b243aa
香港国际财经台(B),P2p://generationnexxxt.com:19806/b6594fa379204fc5b11ba4bc3fe7d932
TVB星河(B),P2p://generationnexxxt.com:19806/afcbb73766d64754bd8d35fc330aae1c
澳门莲花(B),P2p://generationnexxxt.com:19806/f7ac1f0fdbe64fcc82cee29e0b590242
澳门-MACAU(B),P2p://generationnexxxt.com:19806/a2bbc4a4feec4168804624c67fdea801
黄金翡翠台(B),P2p://generationnexxxt.com:19806/99b70f5afa114465aa463db0cfed6569
ViuTVsix(B),P2p://generationnexxxt.com:19806/ea75ceca822f454bb858845559d5fc55
now新闻台(B),P2p://generationnexxxt.com:19806/b9ba3f0b06b14fe69ac2cbf51c77d816
TVB Plus(B),P2p://147.135.39.171:9906/65fd6048000be8b2a085bc4d061c504d
凤凰中文台(B),P2p://generationnexxxt.com:19806/d897c583969747fc8a362653e01faf4f
凤凰资讯台(B),P2p://generationnexxxt.com:19806/d207c4a98e784d1299a9aa63268f21c6
beIN Sports,P2p://generationnexxxt.com:19806/9215bd8182d04b67a9285f24816321df
TVB娱乐新闻台,P2p://generationnexxxt.com:19806/e77d39049c07479ab0ff57800c6e5b06
TV1,P2p://generationnexxxt.com:19806/d7229d76e8624e8d872d94d081e9524e
TV2,P2p://generationnexxxt.com:19806/265c61c5d7ad468e8e0e437d23797171
TV3,P2p://generationnexxxt.com:19806/5d3a3f2fec3c413d87d0b349ef79951e
NTV7,P2p://generationnexxxt.com:19806/e0c76b1ee7b84e2ea6cbf2ce2ee0c6d3
八度空间,P2p://generationnexxxt.com:19806/008ee1a8a1bf4ab7bd90628a94f82910
TV9,P2p://generationnexxxt.com:19806/ad929cc96e0e4461aa03d7a0a8e1e8c8
Astro Oasis HD,P2p://generationnexxxt.com:19806/96f0df891f684d58a8d92054dcddc076
Al-Hijrah,P2p://generationnexxxt.com:19806/fa90aca55f9847fa942617c76ad4ee50
SUN TV,P2p://generationnexxxt.com:19806/e2f91d24ea26412292bd273186b41a0a
爱奇艺,P2p://generationnexxxt.com:19806/57550dfdc5e44996894431f0f14fb42f
Astro小太阳,P2p://generationnexxxt.com:19806/3f9efc73e52f4cca99985de38ba0f28a
Astro AEC(备),P2p://generationnexxxt.com:19806/affbd07abcc049638a0b5af3f2446ed8
天映频道,P2p://generationnexxxt.com:19806/179f2b9026a9449198a6486cb1bc8481
翡翠台(华丽台),P2p://generationnexxxt.com:19806/06940c129fd5442d9ecfa568fb42859f
Astro AOD HD 311,P2p://generationnexxxt.com:19806/d0efbc512dd0465f9be6144fc53cc32a
中天亚洲台,P2p://generationnexxxt.com:19806/6f522fd08aed4ee19dfb8485917faa66
TVB星河,P2p://generationnexxxt.com:19806/e94f4c244af8464fb06eff4c9da250a6
天映经典,P2p://generationnexxxt.com:19806/3496dc2c5dc1421c8c403eb9c475753e
Astro欢喜台,P2p://generationnexxxt.com:19806/bb11e8d4e30b40cf836fd8617ab85e8d
KBS World,P2p://generationnexxxt.com:19806/d84c7baef30f41cf81e16569afec7d2a
TVS,P2p://generationnexxxt.com:19806/4061655c06c8499680be50df7bbae42e
tvN Movies HD,P2p://generationnexxxt.com:19806/2272a99a946d4f7fac4cbf0dc62fd58b
Astro Awani,P2p://generationnexxxt.com:19806/79faaed4beb040d8afb6e555c929b66a
CGTN,P2p://generationnexxxt.com:19806/1b5e656dd2604b7e9af1133db1f40955
BBC World News,P2p://generationnexxxt.com:19806/68b66fcb526a469c95968a8a62c27f01
CNBC,P2p://generationnexxxt.com:19806/0c7b37b4c3254709945af2916fe4848b
Bloomberg TV,P2p://generationnexxxt.com:19806/b7a11fd04a2f4a44acdab32693edee1e
Astro Ceria,P2p://generationnexxxt.com:19806/aeb0f86165f24fda89427db290065d21
Boomerang,P2p://generationnexxxt.com:19806/60a0b85c79af4aee89ca0d605cdfd7a3
KIX,P2p://generationnexxxt.com:19806/e0df18c976d2448cae5e6dfe8b748fe4
HITS,P2p://generationnexxxt.com:19806/512347b10e364e9bb4d436f495b1a8be
Astro Arena,P2p://generationnexxxt.com:19806/8320c917bc6b48cea94601d851635400
Astro SuperSport,P2p://generationnexxxt.com:19806/6b8163e5f6c24dd3b971c0d22add38dc
Astro SuperSport 2,P2p://generationnexxxt.com:19806/e9358d09c276404f91d27dca79e42b73
Astro SuperSport 3,P2p://generationnexxxt.com:19806/3dd6cd51d294486f85d3bfdfe787a431
Astro SuperSport 4,P2p://generationnexxxt.com:19806/bbe6f81f82924b12b01218e84e081fd5
beIN Sports 3,P2p://generationnexxxt.com:19806/377e62e57ccb4a128195cb09fe8b107f
WWE,P2p://generationnexxxt.com:19806/e3ac5937983b467197d0355d0bfaf53b
Sky News,P2p://generationnexxxt.com:19806/82241dd85d9e4dad885f1c12b11e3d2e
八度空间(备),P2p://generationnexxxt.com:19806/0f8c73716edd4446bc5ce8d9586c3fce
SPOTV Stadia,P2p://generationnexxxt.com:19806/26198a4efb174a2c951ac835ac54aa97
tvN,P2p://generationnexxxt.com:19806/45cb5d3ff4f842178bd262ac32891a0c
France24,P2p://generationnexxxt.com:19806/cff5534d052046bf8a4d8b2047aaa7c0
SPOTV,P2p://generationnexxxt.com:19806/4644a6bafc344250b5feee6805553d42
Astro AEC,P2p://generationnexxxt.com:19806/c1cd28c52536406f902f6cbab7cded05
Awesome TV,P2p://generationnexxxt.com:19806/963a192209f6402e840b937485174c73
BOO,P2p://generationnexxxt.com:19806/b98310cd5c794352bca4cffc500b0cc6
千禧经典台,P2p://generationnexxxt.com:19806/b3069418cdff4c69bb544e4b1ff04d56
ABC Australia,P2p://generationnexxxt.com:19806/cab3e899c937431f812c75c84b5cdf5f
Eurosport HD,P2p://generationnexxxt.com:19806/54e02c4e806047c68c75ac2a325c17d2
Star Vijay,P2p://generationnexxxt.com:19806/b2b5e74aad414e70934ac1a2f3e576ca
Zee Tamil,P2p://generationnexxxt.com:19806/7decd9aaaefe450697b03587dace9c9a
TVBS亚洲,P2p://generationnexxxt.com:19806/7e8e3f90c0434b8d8c0e423e5cb9fbfb
HITS Movies,P2p://generationnexxxt.com:19806/0ea3b9948f824611b4a575cc5a8b4c13
beIN Sports 2,P2p://generationnexxxt.com:19806/23d14199213c426092f9e1002f0f143f
Berita RTM,P2p://generationnexxxt.com:19806/f3fb94168f044bbc9689c7f42f94ac4d
Golf Channel,P2p://generationnexxxt.com:19806/d6d3302276514a79a289a45ec22d88f0
TV Okey,P2p://generationnexxxt.com:19806/5640c9c6b85e458a813d2b44d8f65ece
Boomerang(B),P2p://generationnexxxt.com:19806/16af5143b3544fba92d3ea5e7539ee44
Golf Channel(B),P2p://generationnexxxt.com:19806/1efa1c2e65614ce78d0c6a649fdee46a
beIN Sports 2(B),P2p://generationnexxxt.com:19806/dbf33217b02d466ebaf2776c2b6ba300
TVB娱乐新闻台(B),P2p://generationnexxxt.com:19806/05e767dba8fa48e9ba386ed231c94318
Astro AOD HD 311(B),P2p://generationnexxxt.com:19806/c453e6e3f2fe46c987b8f55587eb0ce7
TVB星河(B),P2p://generationnexxxt.com:19806/afcbb73766d64754bd8d35fc330aae1c
BBC World News(B),P2p://generationnexxxt.com:19806/7fa4771def7c4896b1b9ea7e022f278c
TV9(B),P2p://generationnexxxt.com:19806/2ded50bc29c04480aaad42823d1fc0f2
TV3(B),P2p://generationnexxxt.com:19806/b0236f1ba51f4a70814d5806671dc028
tvN Movies HD(B),P2p://generationnexxxt.com:19806/4cc0c1c2f4204fe0b99ca3552f63894c
beIN Sports,P2p://generationnexxxt.com:19806/9215bd8182d04b67a9285f24816321df
HGTV居家乐活频道,P2p://generationnexxxt.com:19806/695f8cb90c384faaa0a6253d92e35176
中天亚洲台,P2p://generationnexxxt.com:19806/6f522fd08aed4ee19dfb8485917faa66
天映经典,P2p://generationnexxxt.com:19806/3496dc2c5dc1421c8c403eb9c475753e
KBS World,P2p://generationnexxxt.com:19806/d84c7baef30f41cf81e16569afec7d2a
CGTN,P2p://generationnexxxt.com:19806/1b5e656dd2604b7e9af1133db1f40955
CNBC,P2p://generationnexxxt.com:19806/0c7b37b4c3254709945af2916fe4848b
Bloomberg TV,P2p://generationnexxxt.com:19806/b7a11fd04a2f4a44acdab32693edee1e
HITS,P2p://generationnexxxt.com:19806/512347b10e364e9bb4d436f495b1a8be
beIN Sports 3,P2p://generationnexxxt.com:19806/377e62e57ccb4a128195cb09fe8b107f
Mediacorp 5,P2p://generationnexxxt.com:19806/e701bea921da476497494dffe17fa18f
Mediacorp 8,P2p://generationnexxxt.com:19806/916b5919192c43d7afa4496e9ba6090b
Suria,P2p://generationnexxxt.com:19806/ba543c5c308c44ad9cde7fbf4bc72171
Vasantham,P2p://generationnexxxt.com:19806/cc7a8a329a9f4c2cac0bf4df02cb6b6e
CNA,P2p://generationnexxxt.com:19806/061076408ecc4e4c97af6cbe74f897d9
Mediacorp U,P2p://generationnexxxt.com:19806/56d9f8daf4584cc5af47c72f471ae9d7
Euronews,P2p://generationnexxxt.com:19806/43dedaf8037e43ceb06f46baa4391692
Fight Sports,P2p://generationnexxxt.com:19806/afba524c846148f98685fb42b776435c
GEM,P2p://generationnexxxt.com:19806/fa0c81ad25f84ef5bdecb3745934a185
Fox News,P2p://generationnexxxt.com:19806/a6e8a65e41004e1dbc0ee1c762a5d30e
东森亚洲卫视,P2p://generationnexxxt.com:19806/7a269b8d3db44d3993876ad9ca3bd369
Thrill,P2p://generationnexxxt.com:19806/d20fff7aa7d64ab19d2a39da2970734a
TVBS亚洲,P2p://generationnexxxt.com:19806/7e8e3f90c0434b8d8c0e423e5cb9fbfb
NBA,P2p://generationnexxxt.com:19806/7d628a22124a41a59ae81c474d07f573
Fox News(B),P2p://generationnexxxt.com:19806/95842d0c7228442a91d0e8a46a8ee1c9
Mediacorp U(B),P2p://generationnexxxt.com:19806/56430c3beb8449ee94bd402c0860e524
Mediacorp 8(B),P2p://generationnexxxt.com:19806/c73aecdd56e54263975801fb3af30ff5
Loupe 4K,https://d2dw21aq0j0l5c.cloudfront.net/playlist_3840x2160.m3u8

埋堆堆,#genre#
埋堆堆1,https://live.metshop.top/huya/23749096
埋堆堆2,https://live.metshop.top/huya/23735126
埋堆堆3,https://live.metshop.top/huya/23865152
埋堆堆4,https://live.metshop.top/huya/23903196
埋堆堆5,https://live.metshop.top/huya/23740156
埋堆堆6,https://live.metshop.top/huya/23728660
埋堆堆7,https://live.metshop.top/huya/23735153
埋堆堆8,https://live.metshop.top/huya/23865058
埋堆堆9,https://live.metshop.top/huya/23734183
埋堆堆10,https://live.metshop.top/huya/23749068
埋堆堆11,https://live.metshop.top/huya/23865036
埋堆堆12,https://live.metshop.top/huya/23740162
埋堆堆13,https://live.metshop.top/huya/23829474
埋堆堆14,https://live.metshop.top/huya/23863833
埋堆堆15,https://live.metshop.top/huya/23903106
埋堆堆16,https://live.metshop.top/huya/23865025
埋堆堆17,https://live.metshop.top/huya/23728689
埋堆堆18,https://live.metshop.top/huya/23824171
埋堆堆19,https://live.metshop.top/huya/23860057
埋堆堆20,https://live.metshop.top/huya/23865072
埋堆堆21,https://live.metshop.top/huya/23734176
埋堆堆22,https://live.metshop.top/huya/23728651
埋堆堆23,https://live.metshop.top/huya/23734246
埋堆堆24,https://live.metshop.top/huya/23865179
埋堆堆25,https://live.metshop.top/huya/23734196
埋堆堆26,https://live.metshop.top/huya/23734211
埋堆堆27,https://live.metshop.top/huya/23865086
埋堆堆28,https://live.metshop.top/huya/23863796
埋堆堆29,https://live.metshop.top/huya/23863822
埋堆堆30,https://live.metshop.top/huya/23749083
埋堆堆31,https://live.metshop.top/huya/23734243
埋堆堆32,https://live.metshop.top/huya/23864480
埋堆堆33,https://live.metshop.top/huya/23746486
埋堆堆34,https://live.metshop.top/huya/23860049
埋堆堆35,https://live.metshop.top/huya/23749074
埋堆堆36,https://live.metshop.top/huya/23863882
埋堆堆37,https://live.metshop.top/huya/23863778
埋堆堆38,https://live.metshop.top/huya/23824164
埋堆堆39,https://live.metshop.top/huya/23829537
埋堆堆40,https://live.metshop.top/huya/23863809
埋堆堆41,https://live.metshop.top/huya/23865096
埋堆堆42,https://live.metshop.top/huya/23863804
埋堆堆43,https://live.metshop.top/huya/23728630
埋堆堆44,https://live.metshop.top/huya/23863895
埋堆堆45,https://live.metshop.top/huya/23863787
埋堆堆46,https://live.metshop.top/huya/23728637
埋堆堆47,https://live.metshop.top/huya/23865142
埋堆堆48,https://live.metshop.top/huya/23903085
埋堆堆49,https://live.metshop.top/huya/23903183
埋堆堆50,https://live.metshop.top/huya/23728647
埋堆堆51,https://live.metshop.top/huya/23746691
埋堆堆52,https://live.metshop.top/huya/23829447
埋堆堆53,https://live.metshop.top/huya/23728693
埋堆堆54,https://live.metshop.top/huya/23903130
埋堆堆55,https://live.metshop.top/huya/23734223
埋堆堆56,https://live.metshop.top/huya/23734169
埋堆堆57,https://live.metshop.top/huya/23865124
埋堆堆58,https://live.metshop.top/huya/23865186
埋堆堆59,https://live.metshop.top/huya/23902225
埋堆堆60,https://live.metshop.top/huya/23903164
埋堆堆61,https://live.metshop.top/huya/23728674
埋堆堆1,http://43.128.40.42:198/虎牙直播/huya.php?id=23749096
埋堆堆2,http://43.128.40.42:198/虎牙直播/huya.php?id=23735126
埋堆堆3,http://43.128.40.42:198/虎牙直播/huya.php?id=23865152
埋堆堆4,http://43.128.40.42:198/虎牙直播/huya.php?id=23903196
埋堆堆5,http://43.128.40.42:198/虎牙直播/huya.php?id=23740156
埋堆堆6,http://43.128.40.42:198/虎牙直播/huya.php?id=23728660
埋堆堆7,http://43.128.40.42:198/虎牙直播/huya.php?id=23865058
埋堆堆8,http://43.128.40.42:198/虎牙直播/huya.php?id=23734183
埋堆堆9,http://43.128.40.42:198/虎牙直播/huya.php?id=23865036
埋堆堆10,http://43.128.40.42:198/虎牙直播/huya.php?id=23734246
埋堆堆11,http://43.128.40.42:198/虎牙直播/huya.php?id=23863796
